Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,1,64.12999725,136.4499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,11515,Proctor,XXXXXXXXX,Corporate,PR,4566 Clear Willow Pike,725.0,7,Fan Shop,18.2570343,-66.3706131,LATAM,Buenos Aires,Argentina,11515,2015-03-16 21:16:00,5131,1014,13.48999977,0.090000004,12823,49.97999954,0.469999999,3,149.9400024,136.4499969,64.12999725,South America,Buenos Aires,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/18/2015 21:16,First Class
PAYMENT,3,2,1.059999943,87.98999786,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,XXXXXXXXX,Mary,11047,Smith,XXXXXXXXX,Consumer,IL,6590 Emerald Mountain Subdivision,60624.0,3,Footwear,41.77313232,-87.74217224,LATAM,Passos,Brasil,11047,2015-03-16 21:37:00,5132,191,12.0,0.119999997,12824,99.98999786,0.01,1,99.98999786,87.98999786,1.059999943,South America,Minas Gerais,PAYMENT_REVIEW,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/19/2015 21:37,Second Class
PAYMENT,3,2,38.68999863,106.5899963,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Mary,11047,Smith,XXXXXXXXX,Consumer,IL,6590 Emerald Mountain Subdivision,60624.0,4,Apparel,41.77313232,-87.74217224,LATAM,Passos,Brasil,11047,2015-03-16 21:37:00,5132,403,23.39999962,0.180000007,12826,129.9900055,0.360000014,1,129.9900055,106.5899963,38.68999863,South America,Minas Gerais,PAYMENT_REVIEW,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2015 21:37,Second Class
PAYMENT,3,2,72.20999908,248.9799957,Late delivery,1,43,Camping & Hiking,Chicago,EE. UU.,XXXXXXXXX,Mary,11047,Smith,XXXXXXXXX,Consumer,IL,6590 Emerald Mountain Subdivision,60624.0,7,Fan Shop,41.77313232,-87.74217224,LATAM,Passos,Brasil,11047,2015-03-16 21:37:00,5132,957,51.0,0.170000002,12825,299.980011,0.289999992,1,299.980011,248.9799957,72.20999908,South America,Minas Gerais,PAYMENT_REVIEW,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/19/2015 21:37,Second Class
TRANSFER,2,1,-6.300000191,251.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,12422,Blevins,XXXXXXXXX,Consumer,PR,6473 Bright Expressway,725.0,7,Fan Shop,18.25349045,-66.37055969,LATAM,Lima,Perú,12422,2015-03-16 21:58:00,5133,957,48.0,0.159999996,12827,299.980011,-0.029999999,1,299.980011,251.9799957,-6.300000191,South America,Lima (ciudad),PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/18/2015 21:58,First Class
TRANSFER,2,1,2.160000086,107.8899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,12422,Blevins,XXXXXXXXX,Consumer,PR,6473 Bright Expressway,725.0,4,Apparel,18.25349045,-66.37055969,LATAM,Lima,Perú,12422,2015-03-16 21:58:00,5133,403,22.10000038,0.170000002,12828,129.9900055,0.02,1,129.9900055,107.8899994,2.160000086,South America,Lima (ciudad),PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/18/2015 21:58,First Class
TRANSFER,2,1,65.55999756,193.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,12422,Blevins,XXXXXXXXX,Consumer,PR,6473 Bright Expressway,725.0,5,Golf,18.25349045,-66.37055969,LATAM,Lima,Perú,12422,2015-03-16 21:58:00,5133,627,6.0,0.029999999,12830,39.99000168,0.340000004,5,199.9499969,193.9499969,65.55999756,South America,Lima (ciudad),PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/18/2015 21:58,First Class
TRANSFER,2,1,84.61000061,196.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,12422,Blevins,XXXXXXXXX,Consumer,PR,6473 Bright Expressway,725.0,4,Apparel,18.25349045,-66.37055969,LATAM,Lima,Perú,12422,2015-03-16 21:58:00,5133,365,43.18999863,0.180000007,12829,59.99000168,0.430000007,4,239.9600067,196.7700043,84.61000061,South America,Lima (ciudad),PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/18/2015 21:58,First Class
TRANSFER,6,2,63.70000076,196.0,Shipping canceled,0,24,Women's Apparel,Burnsville,EE. UU.,XXXXXXXXX,Mary,10791,Alvarado,XXXXXXXXX,Consumer,MN,3778 Clear View Woods,55337.0,5,Golf,44.80571365,-93.22799683,LATAM,San Luis Potosí,México,10791,2015-03-16 22:40:00,5135,502,4.0,0.02,12832,50.0,0.330000013,4,200.0,196.0,63.70000076,Central America,San Luis Potosí,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/22/2015 22:40,Second Class
TRANSFER,6,2,30.0,100.0,Shipping canceled,0,24,Women's Apparel,Burnsville,EE. UU.,XXXXXXXXX,Mary,10791,Alvarado,XXXXXXXXX,Consumer,MN,3778 Clear View Woods,55337.0,5,Golf,44.80571365,-93.22799683,LATAM,San Luis Potosí,México,10791,2015-03-16 22:40:00,5135,502,0.0,0.0,12831,50.0,0.300000012,2,100.0,100.0,30.0,Central America,San Luis Potosí,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/22/2015 22:40,Second Class
TRANSFER,6,2,27.60000038,59.99000168,Shipping canceled,0,17,Cleats,Burnsville,EE. UU.,XXXXXXXXX,Mary,10791,Alvarado,XXXXXXXXX,Consumer,MN,3778 Clear View Woods,55337.0,4,Apparel,44.80571365,-93.22799683,LATAM,San Luis Potosí,México,10791,2015-03-16 22:40:00,5135,365,0.0,0.0,12833,59.99000168,0.460000008,1,59.99000168,59.99000168,27.60000038,Central America,San Luis Potosí,SUSPECTED_FRAUD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/22/2015 22:40,Second Class
DEBIT,2,4,41.56000137,254.9799957,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Samantha,11689,Parker,XXXXXXXXX,Consumer,PR,7658 Hazy Mountain Plaza,725.0,7,Fan Shop,18.29226112,-66.37055206,LATAM,San Luis Potosí,México,11689,2015-03-16 23:01:00,5136,957,45.0,0.150000006,12834,299.980011,0.159999996,1,299.980011,254.9799957,41.56000137,Central America,San Luis Potosí,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/18/2015 23:01,Standard Class
DEBIT,4,4,5.039999962,79.98000336,Shipping on time,0,29,Shop By Sport,Chicago,EE. UU.,XXXXXXXXX,Jacob,1901,Smith,XXXXXXXXX,Consumer,IL,8259 Foggy Edge,60625.0,5,Golf,41.97568893,-87.69367981,LATAM,Mérida,México,1901,2015-03-16 23:43:00,5138,627,0.0,0.0,12835,39.99000168,0.059999999,2,79.98000336,79.98000336,5.039999962,Central America,Yucatán,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/20/2015 23:43,Standard Class
DEBIT,4,4,36.95999908,175.9900055,Shipping on time,0,48,Water Sports,Chicago,EE. UU.,XXXXXXXXX,Jacob,1901,Smith,XXXXXXXXX,Consumer,IL,8259 Foggy Edge,60625.0,7,Fan Shop,41.97568893,-87.69367981,LATAM,Mérida,México,1901,2015-03-16 23:43:00,5138,1073,24.0,0.119999997,12836,199.9900055,0.209999993,1,199.9900055,175.9900055,36.95999908,Central America,Yucatán,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/20/2015 23:43,Standard Class
DEBIT,4,4,89.59999847,319.980011,Shipping on time,0,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Jacob,1901,Smith,XXXXXXXXX,Consumer,IL,8259 Foggy Edge,60625.0,7,Fan Shop,41.97568893,-87.69367981,LATAM,Mérida,México,1901,2015-03-16 23:43:00,5138,1004,80.0,0.200000003,12837,399.980011,0.280000001,1,399.980011,319.980011,89.59999847,Central America,Yucatán,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/20/2015 23:43,Standard Class
TRANSFER,5,2,107.9899979,399.9599915,Late delivery,1,9,Cardio Equipment,Augusta,EE. UU.,XXXXXXXXX,Elizabeth,7989,Douglas,XXXXXXXXX,Consumer,GA,3909 Amber Canyon,30907.0,3,Footwear,33.50991058,-82.09888458,LATAM,Mérida,México,7989,2015-03-17 00:04:00,5139,191,99.98999786,0.200000003,12838,99.98999786,0.270000011,5,499.9500122,399.9599915,107.9899979,Central America,Yucatán,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/22/2015 0:04,Second Class
TRANSFER,5,2,-150.1999969,204.9199982,Late delivery,1,46,Indoor/Outdoor Games,Augusta,EE. UU.,XXXXXXXXX,Elizabeth,7989,Douglas,XXXXXXXXX,Consumer,GA,3909 Amber Canyon,30907.0,7,Fan Shop,33.50991058,-82.09888458,LATAM,Mérida,México,7989,2015-03-17 00:04:00,5139,1014,44.97999954,0.180000007,12839,49.97999954,-0.730000019,5,249.8999939,204.9199982,-150.1999969,Central America,Yucatán,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/22/2015 0:04,Second Class
DEBIT,6,2,15.96000004,47.22999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Emily,3634,Smith,XXXXXXXXX,Corporate,PR,4967 Umber Green,725.0,7,Fan Shop,18.27609444,-66.3706131,LATAM,Mérida,México,3634,2015-03-17 00:25:00,5140,1014,2.75,0.059999999,12840,49.97999954,0.340000004,1,49.97999954,47.22999954,15.96000004,Central America,Yucatán,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/23/2015 0:25,Second Class
PAYMENT,2,2,50.22999954,109.1900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,5165,Smith,XXXXXXXXX,Corporate,PR,9089 Green Berry Key,725.0,4,Apparel,18.27084351,-66.37059021,LATAM,Mérida,México,5165,2015-03-17 00:46:00,5141,403,20.79999924,0.159999996,12841,129.9900055,0.460000008,1,129.9900055,109.1900024,50.22999954,Central America,Yucatán,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2015 0:46,Second Class
PAYMENT,2,2,70.47000122,260.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,5165,Smith,XXXXXXXXX,Corporate,PR,9089 Green Berry Key,725.0,7,Fan Shop,18.27084351,-66.37059021,LATAM,Mérida,México,5165,2015-03-17 00:46:00,5141,957,39.0,0.129999995,12842,299.980011,0.270000011,1,299.980011,260.980011,70.47000122,Central America,Yucatán,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/19/2015 0:46,Second Class
PAYMENT,2,2,-122.8499985,153.5599976,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,5165,Smith,XXXXXXXXX,Corporate,PR,9089 Green Berry Key,725.0,5,Golf,18.27084351,-66.37059021,LATAM,Mérida,México,5165,2015-03-17 00:46:00,5141,627,6.400000095,0.039999999,12843,39.99000168,-0.800000012,4,159.9600067,153.5599976,-122.8499985,Central America,Yucatán,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/19/2015 0:46,Second Class
TRANSFER,4,2,6.599999905,132.0,Late delivery,1,24,Women's Apparel,Tempe,EE. UU.,XXXXXXXXX,Grace,1736,Smith,XXXXXXXXX,Home Office,AZ,7121 Red Pines,85283.0,5,Golf,33.35738754,-111.9551849,LATAM,Mérida,México,1736,2015-03-17 01:28:00,5143,502,18.0,0.119999997,12844,50.0,0.050000001,3,150.0,132.0,6.599999905,Central America,Yucatán,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/21/2015 1:28,Second Class
DEBIT,2,1,17.65999985,38.38000107,Late delivery,1,36,Golf Balls,New Orleans,EE. UU.,XXXXXXXXX,James,1072,Smith,XXXXXXXXX,Consumer,LA,5452 Jagged Green,70122.0,6,Outdoors,30.00682259,-90.06139374,LATAM,Mérida,México,1072,2015-03-17 01:49:00,5144,804,1.600000024,0.039999999,12845,19.98999977,0.460000008,2,39.97999954,38.38000107,17.65999985,Central America,Yucatán,COMPLETE,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,3/19/2015 1:49,First Class
DEBIT,2,1,49.47999954,197.9199982,Late delivery,1,46,Indoor/Outdoor Games,New Orleans,EE. UU.,XXXXXXXXX,James,1072,Smith,XXXXXXXXX,Consumer,LA,5452 Jagged Green,70122.0,7,Fan Shop,30.00682259,-90.06139374,LATAM,Mérida,México,1072,2015-03-17 01:49:00,5144,1014,2.0,0.01,12847,49.97999954,0.25,4,199.9199982,197.9199982,49.47999954,Central America,Yucatán,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/19/2015 1:49,First Class
DEBIT,2,1,29.98999977,59.99000168,Late delivery,1,29,Shop By Sport,New Orleans,EE. UU.,XXXXXXXXX,James,1072,Smith,XXXXXXXXX,Consumer,LA,5452 Jagged Green,70122.0,5,Golf,30.00682259,-90.06139374,LATAM,Mérida,México,1072,2015-03-17 01:49:00,5144,627,20.0,0.25,12846,39.99000168,0.5,2,79.98000336,59.99000168,29.98999977,Central America,Yucatán,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/19/2015 1:49,First Class
TRANSFER,6,2,71.12999725,195.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,2258,Parrish,XXXXXXXXX,Home Office,PR,6801 Burning Hickory Promenade,725.0,5,Golf,18.25526619,-66.37052918,LATAM,Holguín,Cuba,2258,2015-03-17 02:10:00,5145,627,4.0,0.02,12850,39.99000168,0.360000014,5,199.9499969,195.9499969,71.12999725,Caribbean,Holguín,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/23/2015 2:10,Second Class
TRANSFER,6,2,3.960000038,44.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,2258,Parrish,XXXXXXXXX,Home Office,PR,6801 Burning Hickory Promenade,725.0,4,Apparel,18.25526619,-66.37052918,LATAM,Holguín,Cuba,2258,2015-03-17 02:10:00,5145,365,15.0,0.25,12848,59.99000168,0.090000004,1,59.99000168,44.99000168,3.960000038,Caribbean,Holguín,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/23/2015 2:10,Second Class
TRANSFER,6,2,16.3199997,47.99000168,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,2258,Parrish,XXXXXXXXX,Home Office,PR,6801 Burning Hickory Promenade,725.0,4,Apparel,18.25526619,-66.37052918,LATAM,Holguín,Cuba,2258,2015-03-17 02:10:00,5145,365,12.0,0.200000003,12851,59.99000168,0.340000004,1,59.99000168,47.99000168,16.3199997,Caribbean,Holguín,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/23/2015 2:10,Second Class
TRANSFER,6,2,21.42000008,89.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Dorothy,2258,Parrish,XXXXXXXXX,Home Office,PR,6801 Burning Hickory Promenade,725.0,3,Footwear,18.25526619,-66.37052918,LATAM,Holguín,Cuba,2258,2015-03-17 02:10:00,5145,191,10.0,0.100000001,12849,99.98999786,0.239999995,1,99.98999786,89.98999786,21.42000008,Caribbean,Holguín,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/23/2015 2:10,Second Class
PAYMENT,2,4,150.8699951,327.980011,Advance shipping,0,45,Fishing,Modesto,EE. UU.,XXXXXXXXX,Patricia,10210,Wilkins,XXXXXXXXX,Home Office,CA,6548 Emerald Diversion,95350.0,7,Fan Shop,37.68267441,-121.0301971,LATAM,Holguín,Cuba,10210,2015-03-17 02:31:00,5146,1004,72.0,0.180000007,12854,399.980011,0.460000008,1,399.980011,327.980011,150.8699951,Caribbean,Holguín,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/19/2015 2:31,Standard Class
PAYMENT,2,4,57.61999893,125.25,Advance shipping,0,37,Electronics,Modesto,EE. UU.,XXXXXXXXX,Patricia,10210,Wilkins,XXXXXXXXX,Home Office,CA,6548 Emerald Diversion,95350.0,6,Outdoors,37.68267441,-121.0301971,LATAM,Holguín,Cuba,10210,2015-03-17 02:31:00,5146,818,18.71999931,0.129999995,12853,47.99000168,0.460000008,3,143.9700012,125.25,57.61999893,Caribbean,Holguín,PENDING_PAYMENT,,818,37,,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,3/19/2015 2:31,Standard Class
PAYMENT,2,4,-77.33999634,110.4899979,Advance shipping,0,18,Men's Footwear,Modesto,EE. UU.,XXXXXXXXX,Patricia,10210,Wilkins,XXXXXXXXX,Home Office,CA,6548 Emerald Diversion,95350.0,4,Apparel,37.68267441,-121.0301971,LATAM,Holguín,Cuba,10210,2015-03-17 02:31:00,5146,403,19.5,0.150000006,12852,129.9900055,-0.699999988,1,129.9900055,110.4899979,-77.33999634,Caribbean,Holguín,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2015 2:31,Standard Class
PAYMENT,3,4,120.3399963,414.9599915,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,10356,Ho,XXXXXXXXX,Corporate,PR,7957 Merry Common,725.0,3,Footwear,18.25184822,-66.3705368,LATAM,Holguín,Cuba,10356,2015-03-17 02:52:00,5147,191,84.98999786,0.170000002,12858,99.98999786,0.289999992,5,499.9500122,414.9599915,120.3399963,Caribbean,Holguín,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/20/2015 2:52,Standard Class
PAYMENT,3,4,29.48999977,260.9599915,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,10356,Ho,XXXXXXXXX,Corporate,PR,7957 Merry Common,725.0,4,Apparel,18.25184822,-66.3705368,LATAM,Holguín,Cuba,10356,2015-03-17 02:52:00,5147,365,38.99000168,0.129999995,12855,59.99000168,0.109999999,5,299.9500122,260.9599915,29.48999977,Caribbean,Holguín,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/20/2015 2:52,Standard Class
PAYMENT,3,4,88.19999695,179.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,10356,Ho,XXXXXXXXX,Corporate,PR,7957 Merry Common,725.0,7,Fan Shop,18.25184822,-66.3705368,LATAM,Holguín,Cuba,10356,2015-03-17 02:52:00,5147,1073,20.0,0.100000001,12856,199.9900055,0.49000001,1,199.9900055,179.9900055,88.19999695,Caribbean,Holguín,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/20/2015 2:52,Standard Class
PAYMENT,3,4,131.1900024,409.9599915,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,10356,Ho,XXXXXXXXX,Corporate,PR,7957 Merry Common,725.0,3,Footwear,18.25184822,-66.3705368,LATAM,Holguín,Cuba,10356,2015-03-17 02:52:00,5147,191,89.98999786,0.180000007,12857,99.98999786,0.319999993,5,499.9500122,409.9599915,131.1900024,Caribbean,Holguín,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/20/2015 2:52,Standard Class
DEBIT,4,4,33.77999878,153.5500031,Shipping on time,0,37,Electronics,Azusa,EE. UU.,XXXXXXXXX,Aaron,12075,Carr,XXXXXXXXX,Home Office,CA,8435 Round Drive,91702.0,6,Outdoors,34.13360977,-117.9058914,LATAM,Salvador,Brasil,12075,2015-03-17 03:13:00,5148,835,6.400000095,0.039999999,12859,31.98999977,0.219999999,5,159.9499969,153.5500031,33.77999878,South America,Bahía,COMPLETE,,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,3/21/2015 3:13,Standard Class
DEBIT,4,4,11.15999985,37.18999863,Shipping on time,0,29,Shop By Sport,Azusa,EE. UU.,XXXXXXXXX,Aaron,12075,Carr,XXXXXXXXX,Home Office,CA,8435 Round Drive,91702.0,5,Golf,34.13360977,-117.9058914,LATAM,Salvador,Brasil,12075,2015-03-17 03:13:00,5148,627,2.799999952,0.07,12860,39.99000168,0.300000012,1,39.99000168,37.18999863,11.15999985,South America,Bahía,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/21/2015 3:13,Standard Class
CASH,5,4,112.8000031,240.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Brian,4049,Doyle,XXXXXXXXX,Consumer,PR,2083 Harvest Horse Mount,725.0,5,Golf,18.28834152,-66.3705368,LATAM,Ilopango,El Salvador,4049,2015-03-17 03:34:00,5149,502,10.0,0.039999999,12862,50.0,0.469999999,5,250.0,240.0,112.8000031,Central America,San Salvador,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/22/2015 3:34,Standard Class
CASH,5,4,85.54000092,181.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Brian,4049,Doyle,XXXXXXXXX,Consumer,PR,2083 Harvest Horse Mount,725.0,7,Fan Shop,18.28834152,-66.3705368,LATAM,Ilopango,El Salvador,4049,2015-03-17 03:34:00,5149,1073,18.0,0.090000004,12861,199.9900055,0.469999999,1,199.9900055,181.9900055,85.54000092,Central America,San Salvador,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/22/2015 3:34,Standard Class
DEBIT,2,4,12.61999989,331.980011,Advance shipping,0,45,Fishing,Dallas,EE. UU.,XXXXXXXXX,Andrew,9190,Rasmussen,XXXXXXXXX,Consumer,TX,9495 Grand Diversion,75231.0,7,Fan Shop,32.87014008,-96.75692749,LATAM,Guzmán,México,9190,2015-03-17 04:16:00,5151,1004,68.0,0.170000002,12864,399.980011,0.039999999,1,399.980011,331.980011,12.61999989,Central America,Jalisco,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/19/2015 4:16,Standard Class
DEBIT,2,4,-25.78000069,118.7799988,Advance shipping,0,17,Cleats,Dallas,EE. UU.,XXXXXXXXX,Andrew,9190,Rasmussen,XXXXXXXXX,Consumer,TX,9495 Grand Diversion,75231.0,4,Apparel,32.87014008,-96.75692749,LATAM,Guzmán,México,9190,2015-03-17 04:16:00,5151,365,1.200000048,0.01,12865,59.99000168,-0.219999999,2,119.9800034,118.7799988,-25.78000069,Central America,Jalisco,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/19/2015 4:16,Standard Class
